dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-02-20T11:37:53.930,1740047873930,11.8264734641597,46.378595836639,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.030,1740047874030,11.8264759922418,46.3785952664802,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.100,1740047874100,11.8264785837232,46.378594595955,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.230,1740047874230,11.826481105139,46.3785940163283,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.300,1740047874300,11.8264836660566,46.3785935392219,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.400,1740047874400,11.826486179726,46.3785929758247,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.530,1740047874530,11.8264887226183,46.3785924934812,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.610,1740047874610,11.8264912278211,46.3785919421513,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.730,1740047874730,11.8264937918175,46.378591286344,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.810,1740047874810,11.8264962917568,46.3785907257346,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:54.930,1740047874930,11.8264988744737,46.3785902252345,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:55.030,1740047875030,11.8265013704653,46.3785896722216,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:55.130,1740047875130,11.8265037960934,46.3785889843578,20.69592,1893.7224,1.99248406753889,1
2025-02-20T11:37:55.220,1740047875220,11.8265062688457,46.3785884199758,20.69592,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.320,1740047875320,11.8265088809345,46.3785879163496,20.69592,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.430,1740047875430,11.8265113550027,46.3785873511111,20.69592,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.530,1740047875530,11.8265138178484,46.3785868087353,20.69592,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.620,1740047875620,11.8265162729974,46.378586233729,20.574,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.730,1740047875730,11.8265187765368,46.3785856655957,20.574,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.830,1740047875830,11.8265212114259,46.3785850835196,20.574,1893.7224,1.89736492091667,1
2025-02-20T11:37:55.930,1740047875930,11.8265235585468,46.3785845311919,20.574,1893.7224,1.89736492091667,1
