time,sim_t,x,y,z,vx,vy,vz,yaw_deg
2026-06-10T22:40:27.083277,1781142017.4472284,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.193443,1781142017.5552306,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.301839,1781142017.663233,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.410500,1781142017.7742355,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.519196,1781142017.8822377,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.627866,1781142017.99024,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.736701,1781142018.0982423,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.845853,1781142018.2092447,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:27.955302,1781142018.317247,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.063664,1781142018.4252493,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.171863,1781142018.5332515,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.281083,1781142018.641254,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.389264,1781142018.7492561,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.497916,1781142018.8572586,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.606096,1781142018.9652607,0.0,0.0,8.970856666564941,0.0,0.0,0.0,-179.99998998208497
2026-06-10T22:40:28.716798,1781142019.0762632,0.0,0.0,8.963290214538574,0.0,0.0,-0.269187867641449,-179.99998998208497
2026-06-10T22:40:28.824948,1781142019.1842654,0.0,0.0,8.923258781433105,0.0,0.0,-0.4219450354576111,-179.99998998208497
2026-06-10T22:40:28.933782,1781142019.2922678,0.0,0.0,8.876199722290039,0.0,0.0,-0.44401878118515015,-179.99998998208497
2026-06-10T22:40:29.041817,1781142019.40027,0.0,0.0,8.827810287475586,0.0,0.0,-0.451381117105484,-179.99998998208497
2026-06-10T22:40:29.151394,1781142019.5112724,0.0,0.0,8.777399063110352,0.0,0.0,-0.4567384421825409,-179.99998998208497
2026-06-10T22:40:29.260455,1781142019.6192749,0.0,0.0,8.727824211120605,0.0,0.0,-0.4612228572368622,-179.99998998208497
2026-06-10T22:40:29.369108,1781142019.727277,0.0,0.0,8.677791595458984,0.0,0.0,-0.46519312262535095,-179.99998998208497
2026-06-10T22:40:29.477893,1781142019.8352795,0.0,0.0,8.627355575561523,0.0,0.0,-0.4687194526195526,-179.99998998208497
2026-06-10T22:40:29.587076,1781142019.9432817,0.0,0.0,8.576560020446777,0.0,0.0,-0.47185271978378296,-179.99998998208497
2026-06-10T22:40:29.695249,1781142020.051284,0.0,0.0,8.525444984436035,0.0,0.0,-0.47463682293891907,-179.99998998208497
2026-06-10T22:40:29.804890,1781142020.1622863,0.0,0.0,8.472615242004395,0.0,0.0,-0.4771755635738373,-179.99998998208497
2026-06-10T22:40:29.913073,1781142020.2702887,0.0,0.0,8.420958518981934,0.0,0.0,-0.4793667495250702,-179.99998998208497
2026-06-10T22:40:30.021719,1781142020.378291,0.0,0.0,8.369077682495117,0.0,0.0,-0.48131391406059265,-179.99998998208497
2026-06-10T22:40:30.131400,1781142020.4862933,0.0,0.0,8.317000389099121,0.0,0.0,-0.48304420709609985,-179.99998998208497
2026-06-10T22:40:30.240098,1781142020.5942955,0.0,0.0,8.264745712280273,0.0,0.0,-0.48458173871040344,-179.99998998208497
2026-06-10T22:40:30.349234,1781142020.702298,0.0,0.0,8.212334632873535,0.0,0.0,-0.4859481453895569,-179.99998998208497
2026-06-10T22:40:30.458911,1781142020.8133001,0.0,0.0,8.159784317016602,0.0,0.0,-0.48716235160827637,-179.99998998208497
2026-06-10T22:40:30.567040,1781142020.9183025,0.0,0.0,8.107109069824219,0.0,0.0,-0.4882413446903229,-179.99998998208497
2026-06-10T22:40:30.675591,1781142021.0263047,0.0,0.0,8.054325103759766,0.0,0.0,-0.4892002046108246,-179.99998998208497
2026-06-10T22:40:30.784851,1781142021.1373072,0.0,0.0,7.999974727630615,0.0,0.0,-0.49007448554039,-179.99998998208497
2026-06-10T22:40:30.893507,1781142021.2453094,0.0,0.0,7.947003364562988,0.0,0.0,-0.4908292889595032,-179.99998998208497
2026-06-10T22:40:31.001647,1781142021.3533118,0.0,0.0,7.893956184387207,0.0,0.0,-0.4915000796318054,-179.99998998208497
2026-06-10T22:40:31.111198,1781142021.461314,0.0,0.0,7.840839862823486,0.0,0.0,-0.49209603667259216,-179.99998998208497
2026-06-10T22:40:31.220336,1781142021.5693164,0.0,0.0,7.787663459777832,0.0,0.0,-0.4926255941390991,-179.99998998208497
2026-06-10T22:40:31.328956,1781142021.6773186,0.0,0.0,7.734432697296143,0.0,0.0,-0.4930962026119232,-179.99998998208497
2026-06-10T22:40:31.437589,1781142021.788321,0.0,0.0,7.679673194885254,0.0,0.0,-0.49352553486824036,-179.99998998208497
2026-06-10T22:40:31.546741,1781142021.8963234,0.0,0.0,7.626351356506348,0.0,0.0,-0.493895947933197,-179.99998998208497
2026-06-10T22:40:31.655907,1781142022.0043256,0.0,0.0,7.572991847991943,0.0,0.0,-0.4942251443862915,-179.99998998208497
2026-06-10T22:40:31.763598,1781142022.112328,0.0,0.0,7.519598007202148,0.0,0.0,-0.4945177435874939,-179.99998998208497
2026-06-10T22:40:31.873953,1781142022.2233303,0.0,0.0,7.4646897315979,0.0,0.0,-0.4947844445705414,-179.99998998208497
2026-06-10T22:40:31.981486,1781142022.3313327,0.0,0.0,7.434771537780762,0.0,0.0,-0.0673932433128357,-179.99998998208497
2026-06-10T22:40:32.091134,1781142022.4393349,0.0,0.0,7.433454513549805,0.0,0.0,-0.0835605040192604,-179.99998998208497
2026-06-10T22:40:32.200343,1781142022.5473373,0.0,0.0,7.385603427886963,0.0,0.0,-0.8015429377555847,-179.99998998208497
2026-06-10T22:40:32.309019,1781142022.6583395,0.0,0.0,7.256354331970215,0.0,0.0,-1.5231096744537354,-179.99998998208497
2026-06-10T22:40:32.417816,1781142022.766342,0.0,0.0,7.061802387237549,0.0,0.0,-2.1769495010375977,-179.99998998208497
2026-06-10T22:40:32.525966,1781142022.871344,0.0,0.0,6.7921247482299805,0.0,0.0,-2.809406280517578,-179.99998998208497
2026-06-10T22:40:32.634635,1781142022.9793465,0.0,0.0,6.4567155838012695,0.0,0.0,-3.393064022064209,-179.99998998208497
2026-06-10T22:40:32.744302,1781142023.0903487,0.0,0.0,6.049365997314453,0.0,0.0,-3.936628818511963,-179.99998998208497
2026-06-10T22:40:32.852504,1781142023.1983511,0.0,0.0,5.598214626312256,0.0,0.0,-4.408416271209717,-179.99998998208497
2026-06-10T22:40:32.961648,1781142023.3063533,0.0,0.0,5.09914493560791,0.0,0.0,-4.8241868019104,-179.99998998208497
2026-06-10T22:40:33.070881,1781142023.4143558,0.0,0.0,4.558902740478516,0.0,0.0,-5.136200904846191,-179.99998998208497
2026-06-10T22:40:33.178530,1781142023.522358,0.0,0.0,4.001246452331543,0.0,0.0,-5.170342922210693,-179.99998998208497
2026-06-10T22:40:33.287711,1781142023.6303604,0.0,0.0,3.4435319900512695,0.0,0.0,-5.156025409698486,-179.99998998208497
2026-06-10T22:40:33.396299,1781142023.7413626,0.0,0.0,2.872166395187378,0.0,0.0,-5.1388044357299805,-179.99998998208497
2026-06-10T22:40:33.505949,1781142023.849365,0.0,0.0,2.318006753921509,0.0,0.0,-5.123462200164795,-179.99998998208497
2026-06-10T22:40:33.614889,1781142023.9573672,0.0,0.0,1.765418529510498,0.0,0.0,-5.10967493057251,-179.99998998208497
2026-06-10T22:40:33.723540,1781142024.0683696,0.0,0.0,1.1989502906799316,0.0,0.0,-5.09698486328125,-179.99998998208497
2026-06-10T22:40:33.831772,1781142024.176372,0.0,0.0,0.6490721106529236,0.0,0.0,-5.085930347442627,-179.99998998208497
2026-06-10T22:40:33.941529,1781142024.2843742,0.0,0.0,0.10032498091459274,0.0,0.0,-5.0760178565979,-179.99998998208497
