dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-02-19T14:36:17.540,1739972177540,11.8263139639443,46.378653434396,20.574,1893.7224,0.0999999172111111,1
2025-02-19T14:36:17.600,1739972177600,11.8263140853577,46.3786535623995,20.574,1893.7224,0.0999999172111111,1
2025-02-19T14:36:17.700,1739972177700,11.8263140691821,46.3786536512638,20.574,1893.7224,0.0999999172111111,1
2025-02-19T14:36:17.800,1739972177800,11.8263141422951,46.378653727564,20.574,1893.7224,0,1
2025-02-19T14:36:17.910,1739972177910,11.8263140848549,46.3786539169314,20.574,1893.7224,0,1
2025-02-19T14:36:18.010,1739972178010,11.8263141173954,46.378653958837,20.574,1893.7224,0,1
2025-02-19T14:36:18.110,1739972178110,11.8263141616984,46.3786540480267,20.574,1893.7224,0,1
2025-02-19T14:36:18.210,1739972178210,11.826314172238,46.378654063888,20.574,1893.7224,0,1
2025-02-19T14:36:18.320,1739972178320,11.8263141618536,46.3786539811987,20.574,1893.7224,0,1
2025-02-19T14:36:18.410,1739972178410,11.8263141535733,46.378653969611,20.574,1893.7224,0,1
2025-02-19T14:36:18.510,1739972178510,11.8263142099428,46.3786540115338,20.574,1893.7224,0,1
2025-02-19T14:36:18.620,1739972178620,11.8263141911944,46.378653987896,20.574,1893.7224,0,1
2025-02-19T14:36:18.720,1739972178720,11.8263141358335,46.3786539473607,20.574,1893.7224,0,1
2025-02-19T14:36:18.820,1739972178820,11.8263141033581,46.3786539085126,20.574,1893.7224,0,1
2025-02-19T14:36:18.920,1739972178920,11.8263140947861,46.3786539157152,20.574,1893.7224,0,1
2025-02-19T14:36:19.020,1739972179020,11.8263140605696,46.3786538753426,20.574,1893.7224,0,1
2025-02-19T14:36:19.130,1739972179130,11.8263140954968,46.378653921933,20.574,1893.7224,0,1
2025-02-19T14:36:19.230,1739972179230,11.8263140691975,46.3786538892426,20.574,1893.7224,0,1
2025-02-19T14:36:19.330,1739972179330,11.82631412368,46.378653800053,20.574,1893.7224,0,1
2025-02-19T14:36:19.430,1739972179430,11.8263141013035,46.3786537703516,20.574,1893.7224,0,1
2025-02-19T14:36:19.530,1739972179530,11.8263139872952,46.3786537003119,20.574,1893.7224,0,1
2025-02-19T14:36:19.630,1739972179630,11.8263139490441,46.3786536746187,20.574,1893.7224,0,1
2025-02-19T14:36:19.730,1739972179730,11.8263139915749,46.3786536084074,20.574,1893.7224,0,1
2025-02-19T14:36:19.840,1739972179840,11.826313951319,46.3786535727623,20.574,1893.7224,0,1
2025-02-19T14:36:19.940,1739972179940,11.8263138292383,46.3786536296299,20.574,1893.7224,0,1
2025-02-19T14:36:20.040,1739972180040,11.8263137712425,46.3786535901737,20.574,1893.7224,0,1
2025-02-19T14:36:20.140,1739972180140,11.8263138347998,46.3786534506939,20.574,1893.7224,0,1
2025-02-19T14:36:20.240,1739972180240,11.8263137809783,46.3786533998898,20.574,1893.7224,0,1
2025-02-19T14:36:20.340,1739972180340,11.8263136957118,46.3786534628039,20.574,1893.7224,0,1
2025-02-19T14:36:20.440,1739972180440,11.82631363136,46.3786534263453,20.574,1893.7224,0,1
2025-02-19T14:36:20.550,1739972180550,11.8263135652081,46.3786533678504,20.574,1893.7224,0,1
2025-02-19T14:36:20.650,1739972180650,11.8263134953258,46.3786533420031,20.574,1893.7224,0,1
2025-02-19T14:36:20.750,1739972180750,11.8263132960447,46.3786533085163,20.574,1893.7224,0,1
2025-02-19T14:36:20.850,1739972180850,11.8263132144434,46.3786532915245,20.574,1893.7224,0,1
